GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T6,FloydWarshallTest,163,155,0,0,24,34,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T1,Dijkstra,1,131,1,13,1,29,1,9,0,3
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T1,Dijkstra.Node,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T1,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T1,DijkstraTest,0,341,0,0,0,25,0,4,0,4
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T5,FloydWarshall,0,224,1,23,0,35,1,15,0,4
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T5,FloydWarshallTest,13,149,0,0,4,28,0,5,0,5
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T4,FloydWarshall,2,222,2,22,1,34,2,14,0,4
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T4,FloydWarshallTest,12,175,0,0,4,32,0,5,0,5
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T3,FloydWarshallTest,48,134,0,0,13,25,0,6,0,6
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T3,FloydWarshall,122,102,16,8,17,18,10,6,1,3
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T6,DijkstraTest,0,335,0,0,0,30,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T6,Dijkstra.Node,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T6,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T6,Dijkstra,1,131,1,13,1,29,1,9,0,3
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T2,FloydWarshall,0,224,1,23,0,35,1,15,0,4
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T2,FloydWarshallTest,35,154,0,0,7,28,1,4,1,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T5,Dijkstra.Node,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T5,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T5,Dijkstra,1,131,1,13,1,29,1,9,0,3
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T5,DijkstraTest,57,315,0,0,9,19,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T4,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T4,Dijkstra.Node,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T4,DijkstraTest,37,342,0,0,5,24,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T4,Dijkstra,1,131,1,13,1,29,1,9,0,3
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T1,FloydWarshall,0,224,1,23,0,35,1,15,0,4
JaCoCo Coverage Report,ChatGPT.FloydWarshall.PromptOnly.T1,FloydWarshallTest,38,118,0,0,9,22,2,3,2,3
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T3,DijkstraTest,37,342,0,0,5,24,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T3,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T3,Dijkstra.Node,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.AIGenerated.T3,Dijkstra,1,131,1,13,1,29,1,9,0,3
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T1,EgyptianFractionsTest,15,89,0,0,3,15,0,4,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T1,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T2,EgyptianFractions,33,40,1,5,4,7,1,4,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T2,EgyptianFractionsTest,164,84,0,0,8,17,0,9,0,9
JaCoCo Coverage Report,ChatGPT.Kruskal.BookExampleCode.T10,KruskalTest,25,270,0,0,8,9,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Kruskal.BookExampleCode.T10,Kruskal.Edge,8,12,0,0,1,5,1,1,1,1
JaCoCo Coverage Report,ChatGPT.Kruskal.BookExampleCode.T10,Kruskal,3,56,0,4,1,14,1,4,1,2
JaCoCo Coverage Report,ChatGPT.Kruskal.BookExampleCode.T10,Kruskal.DisjointSet,0,62,0,4,0,12,0,6,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T5,EgyptianFractionsTest,0,110,0,0,0,21,0,4,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T5,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T6,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T6,EgyptianFractionsTest,56,68,0,0,10,13,0,4,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T3,EgyptianFractions,0,73,1,5,0,11,1,4,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T3,EgyptianFractionsTest,0,89,0,0,0,18,0,4,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T4,EgyptianFractions,0,73,1,5,0,11,1,4,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T4,EgyptianFractionsTest,0,89,0,0,0,18,0,4,0,4
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T1,QuickSort,0,97,0,8,0,21,0,9,0,5
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T1,QuickSortTest,0,225,0,2,0,19,0,7,0,6
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T2,QuickSortTest,0,291,0,0,0,41,0,9,0,9
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T2,QuickSort,0,97,0,8,0,21,0,9,0,5
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T3,QuickSortTest,0,318,0,0,0,19,0,4,0,4
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T3,QuickSort,0,97,0,8,0,21,0,9,0,5
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T4,QuickSort,0,97,0,8,0,21,0,9,0,5
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T4,QuickSortTest,0,203,0,0,0,18,0,5,0,5
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T8,MergeSort,0,132,0,8,0,23,0,8,0,4
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T8,MergeSortTest,0,165,0,0,0,15,0,5,0,5
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T9,EgyptianFractions,37,36,3,3,5,6,3,2,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T9,EgyptianFractionsTest,84,8,0,0,4,2,1,1,1,1
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T9,MergeSort,0,132,0,8,0,23,0,8,0,4
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T9,MergeSortTest,0,176,0,0,0,16,0,4,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T7,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T7,EgyptianFractionsTest,8,73,0,0,2,14,0,4,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T8,EgyptianFractions,37,36,3,3,5,6,3,2,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.BookExampleCode.T8,EgyptianFractionsTest,60,36,0,0,12,7,0,4,0,4
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T9,QuickSortTest,0,174,0,0,0,19,0,4,0,4
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T9,QuickSort,0,97,0,8,0,21,0,9,0,5
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T3,BinaryToDecimal,0,35,0,4,0,9,0,4,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T3,BinaryToDecimalTest,0,42,0,0,0,13,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T2,BinaryToDecimalTest,10,45,0,0,6,15,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T2,BinaryToDecimal,0,35,0,4,0,9,0,4,0,2
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T1,MergeSort,0,132,0,8,0,23,0,8,0,4
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T1,MergeSortTest,4,88,0,0,2,9,0,2,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T5,BinaryToDecimalTest,10,45,0,0,6,15,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T5,BinaryToDecimal,0,35,0,4,0,9,0,4,0,2
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T2,MergeSort,0,132,0,8,0,23,0,8,0,4
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T2,MergeSortTest,0,168,0,0,0,16,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T4,BinaryToDecimalTest,0,44,0,0,0,12,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T4,BinaryToDecimal,0,35,0,4,0,9,0,4,0,2
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T3,MergeSortTest,0,191,0,0,0,12,0,2,0,2
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T3,MergeSort,0,132,0,8,0,23,0,8,0,4
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T5,QuickSortTest,3,210,3,9,0,19,3,7,0,4
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T5,QuickSort,0,97,0,8,0,21,0,9,0,5
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T4,MergeSort,0,132,1,7,0,23,1,7,0,4
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T4,MergeSortTest,0,179,0,0,0,18,0,5,0,5
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T5,MergeSort,0,132,0,8,0,23,0,8,0,4
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T5,MergeSortTest,0,64,0,0,0,5,0,2,0,2
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T6,QuickSortTest,0,127,0,0,0,21,0,5,0,5
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T6,QuickSort,0,97,0,8,0,21,0,9,0,5
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T7,QuickSortTest,0,266,0,0,0,17,0,4,0,4
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T7,QuickSort,0,97,0,8,0,21,0,9,0,5
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T1,BinaryToDecimal,0,35,0,4,0,9,0,4,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T1,BinaryToDecimalTest,6,46,0,0,4,15,0,5,0,5
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T6,MergeSortTest,0,198,0,0,0,19,0,4,0,4
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T6,MergeSort,0,132,0,8,0,23,0,8,0,4
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T7,MergeSort,0,132,0,8,0,23,0,8,0,4
JaCoCo Coverage Report,Copilot.MergeSort.AIGenerated.T7,MergeSortTest,0,208,0,0,0,15,0,2,0,2
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T8,QuickSort,0,97,0,8,0,21,0,9,0,5
JaCoCo Coverage Report,Copilot.QuickSort.AIGenerated.T8,QuickSortTest,0,166,0,0,0,19,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T1,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T1,DijkstraTest,4,352,3,5,0,33,3,6,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T1,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T1,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T2,DijkstraTest,138,241,0,0,18,11,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T2,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T2,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T2,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T3,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T3,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T3,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T3,DijkstraTest,74,260,0,0,10,16,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T4,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T4,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T4,DijkstraTest,3,319,0,0,2,28,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T4,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,Copilot.DepthFirstSearch.AIGenerated.T10,DepthFirstSearch,0,94,0,8,0,17,0,6,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.AIGenerated.T10,DepthFirstSearchTest,14,223,0,0,4,14,0,4,0,4
JaCoCo Coverage Report,Copilot.DepthFirstSearch.AIGenerated.T10,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T5,DijkstraTest,3,306,0,0,2,24,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T5,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T5,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T5,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,Copilot.BinarySearch.AIGenerated.T10,BinarySearchTest,0,117,0,0,0,16,0,4,0,4
JaCoCo Coverage Report,Copilot.BinarySearch.AIGenerated.T10,BinarySearch,0,47,0,6,0,12,0,5,0,2
JaCoCo Coverage Report,ChatGPT.FloydWarshall.BookExampleCode.T10,FloydWarshallTest,10,150,0,0,2,28,0,5,0,5
JaCoCo Coverage Report,ChatGPT.FloydWarshall.BookExampleCode.T10,FloydWarshall,2,222,2,22,1,34,2,14,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T4,KruskalTest,61,174,0,0,7,6,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T4,Kruskal.DisjointSet,7,108,2,10,2,20,2,8,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T4,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T4,Kruskal,3,41,0,4,1,9,1,3,1,1
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T6,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T6,EgyptianFractionsTest,0,29,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T6,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T6,DijkstraTest,3,306,0,0,2,24,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T6,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T6,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T7,DijkstraTest,95,245,0,0,14,13,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T7,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T7,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T7,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T3,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T3,Kruskal.DisjointSet,1,114,1,11,1,21,1,9,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T3,Kruskal,3,41,0,4,1,9,1,3,1,1
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T3,KruskalTest,5,236,1,3,2,17,1,5,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T5,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T5,EgyptianFractionsTest,4,96,0,0,2,22,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T8,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T8,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T8,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T8,DijkstraTest,97,230,0,0,14,9,0,4,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T6,Kruskal,3,41,0,4,1,9,1,3,1,1
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T6,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T6,KruskalTest,9,239,0,0,2,15,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T6,Kruskal.DisjointSet,1,114,1,11,1,21,1,9,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T8,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T8,EgyptianFractionsTest,7,112,0,0,3,9,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T9,DijkstraTest,57,160,0,0,12,11,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T9,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T9,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.BookExampleCode.T9,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T7,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T7,EgyptianFractionsTest,4,101,0,0,2,14,0,4,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T5,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T5,KruskalTest,86,169,0,0,12,5,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T5,Kruskal.DisjointSet,7,108,2,10,2,20,2,8,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T5,Kruskal,3,41,0,4,1,9,1,3,1,1
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T2,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T2,EgyptianFractionsTest,12,103,0,0,6,10,0,4,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T8,KruskalTest,62,186,0,0,9,8,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T8,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T8,Kruskal.DisjointSet,1,114,1,11,1,21,1,9,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T8,Kruskal,3,41,0,4,1,9,1,3,1,1
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T7,Kruskal,3,41,0,4,1,9,1,3,1,1
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T7,KruskalTest,9,231,0,0,2,14,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T7,Kruskal.DisjointSet,1,114,1,11,1,21,1,9,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T7,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T1,EgyptianFractionsTest,27,83,0,0,5,16,0,4,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T1,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T4,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T4,EgyptianFractionsTest,0,90,0,0,0,16,0,4,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T9,Kruskal.DisjointSet,1,114,1,11,1,21,1,9,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T9,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T9,KruskalTest,0,240,0,0,0,16,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T9,Kruskal,3,41,0,4,1,9,1,3,1,1
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T3,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T3,EgyptianFractionsTest,49,61,0,0,9,12,0,4,0,4
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T9,EgyptianFractions,4,69,2,4,1,10,2,3,0,2
JaCoCo Coverage Report,Copilot.EgyptianFractions.PromptOnly.T9,EgyptianFractionsTest,20,83,0,0,4,16,0,4,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T2,KruskalTest,62,186,0,0,9,8,0,3,0,3
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T2,Kruskal,3,41,0,4,1,9,1,3,1,1
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T2,Kruskal.DisjointSet,1,114,1,11,1,21,1,9,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T2,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T1,Kruskal,3,41,0,4,1,9,1,3,1,1
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T1,Kruskal.Edge,0,18,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T1,KruskalTest,5,236,1,3,2,17,1,5,0,4
JaCoCo Coverage Report,Copilot.Kruskal.AIGenerated.T1,Kruskal.DisjointSet,1,114,1,11,1,21,1,9,0,4
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T4,DepthFirstSearch.Edge,9,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T4,DepthFirstSearchTest,97,0,0,0,7,0,2,0,2,0
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T4,DepthFirstSearch,100,0,8,0,20,0,6,0,2,0
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T5,DepthFirstSearchTest,4,131,0,0,2,8,0,2,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T5,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T5,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T6,DepthFirstSearchTest,49,234,0,0,4,11,0,4,0,4
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T6,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T6,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T7,DepthFirstSearch.Edge,9,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T7,DepthFirstSearch,71,29,7,1,14,6,5,1,1,1
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T7,DepthFirstSearchTest,102,0,0,0,15,0,5,0,5,0
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T8,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T8,DepthFirstSearchTest,12,179,0,0,4,15,0,5,0,5
